date,B1_value,B1_active,B2_value,B2_active,B3_value,B3_active,B4_value,B4_active,B5_value,B5_active,T1_value,T1_active,T2_value,T2_active,T3_value,T3_active,T4_value,T4_active,T5_value,T5_active,bullish_K,bearish_K,bullish_K,bearish_K
2010-08-19,40.66599394550959,False,20.38152610441767,False,-2.0,False,-39.469063929646325,False,56.99999999999999,False,52.706843718079675,False,-50,False,,False,-1.0,False,-1.0,False,0,0,0,0
2010-08-20,39.55600403632694,False,24.397590361445783,False,-2.0,False,-43.887196693163986,False,55.00000000000001,False,51.27681307456589,False,-55,False,,False,1.0,False,-1.0,False,0,0,0,0
2010-08-23,37.2351160443996,False,22.690763052208833,False,-2.0,False,-60.245264222505774,False,49.0,False,48.06122448979592,False,-87,False,1.0138,False,0.0,False,-2.0,False,0,0,0,0
2010-08-24,32.593340060544904,False,17.16867469879518,False,-2.0,False,-84.23018563898047,False,40.0,False,42.55102040816327,False,-180,False,0.8736,False,0.0,False,-2.0,False,0,0,0,0
2010-08-25,35.418768920282545,False,24.59839357429719,False,-2.0,True,-57.766142521871444,False,39.0,False,44.342507645259936,False,-62,False,0.9243,False,0.0,False,-2.0,False,1,0,1,0
2010-08-26,34.3087790110999,False,19.879518072289155,False,-2.0,True,-67.55055494413385,False,38.0,False,43.6289500509684,False,-98,False,0.9807,False,0.0,False,-2.0,False,1,0,1,0
2010-08-27,42.78506559031282,False,52.610441767068274,False,-2.0,True,-15.578474790447551,False,50.0,False,49.54128440366973,False,44,False,0.8558,False,0.0,False,-1.0,False,1,0,1,0
2010-08-30,36.905965621840245,False,25.903614457831324,False,-2.0,True,-54.76445388509353,False,41.41414141414141,False,43.92236976506639,False,-79,False,1.0889,False,0.0,False,-2.0,False,1,0,1,0
2010-08-31,38.52376137512639,False,32.730923694779115,False,-2.0,True,-41.69464374159037,False,41.41414141414141,False,45.61224489795918,False,-78,False,0.8329,False,0.0,False,-2.0,False,1,0,1,0
2010-09-01,50.05055611729019,False,85.8433734939759,False,-2.0,True,11.638517149812788,False,61.61616161616161,False,54.38775510204081,False,106,False,0.9566,False,1.0,False,-1.0,False,1,0,1,0
2010-09-02,53.28614762386249,False,92.570281124498,False,-1.0,False,39.98017712621343,False,66.66666666666666,False,57.798165137614674,False,119,False,0.899,False,2.0,False,-1.0,False,0,0,0,0
2010-09-03,60.02024291497976,False,96.3855421686747,False,-1.0,False,74.31239552040492,False,73.73737373737373,False,61.42857142857143,False,168,False,0.8931,False,2.0,False,0.0,False,0,0,0,0
2010-09-07,54.35222672064778,False,90.06024096385542,False,-1.0,False,29.6948802698366,False,64.64646464646465,False,56.83673469387755,False,43,False,,False,1.0,False,-1.0,False,0,0,0,0
2010-09-08,57.48987854251012,False,88.25301204819277,False,0.0,False,46.09843032925151,False,66.66666666666666,False,58.877551020408156,False,82,False,,False,2.0,False,0.0,False,0,0,0,0
2010-09-09,59.311740890688256,False,87.44979919678715,False,2.0,False,51.692973478404994,False,68.68686868686868,False,59.897959183673464,False,82,False,,False,2.0,False,0.0,False,0,0,0,0
2010-09-10,62.44939271255061,False,85.2409638554217,False,2.0,False,60.467843003539215,False,71.71717171717171,False,61.3265306122449,False,96,False,0.8582,False,2.0,False,0.0,False,0,0,0,0
2010-09-13,69.66632962588474,False,91.46586345381526,False,2.0,False,88.36801723251128,False,85.85858585858585,False,66.3265306122449,False,215,True,0.8081,False,2.0,False,0.0,False,0,1,0,1
2010-09-14,69.9696663296259,False,89.2570281124498,False,2.0,False,74.38082611211983,False,83.83838383838383,False,66.29213483146067,False,149,False,0.9028,False,2.0,False,1.0,False,0,0,0,0
2010-09-15,71.28412537917089,False,83.93574297188755,False,2.0,False,71.39987357362453,False,83.0,False,66.18998978549541,False,162,False,0.9272,False,2.0,False,1.0,False,0,0,0,0
2010-09-16,70.4752275025278,False,74.49799196787149,False,2.0,False,48.244159785342944,False,81.81818181818183,False,66.08784473953013,False,91,False,0.8583,False,2.0,False,0.0,False,0,0,0,0
2010-09-17,70.70707070707071,False,71.6867469879518,False,2.0,False,44.554803697435474,False,80.0,False,66.29213483146067,False,137,False,0.7833,False,0.0,True,1.0,False,0,1,0,1
2010-09-20,77.67676767676768,False,87.65060240963855,False,2.0,False,77.87763022378739,False,88.0,False,70.58222676200204,False,325,True,0.6961,False,2.0,False,1.0,False,0,1,0,1
2010-09-21,76.54196157735086,False,79.61847389558233,False,1.0,False,47.729258752699366,False,85.0,False,69.52965235173824,False,114,False,0.8546,False,2.0,False,1.0,False,0,0,0,0
2010-09-22,74.4186046511628,False,65.56224899598394,False,2.0,False,20.263754851155596,False,81.0,False,67.79141104294479,False,72,False,0.6877,False,1.0,False,0.0,False,0,0,0,0
2010-09-23,70.4752275025278,False,41.46586345381526,False,1.0,False,-12.870569758920102,False,80.8080808080808,False,64.41717791411043,False,46,False,,False,0.0,True,0.0,False,0,1,0,1
2010-09-24,79.474216380182,False,78.6144578313253,False,2.0,False,30.563935548259778,False,88.0,False,71.50153217568948,False,256,True,,False,2.0,False,0.0,False,0,1,0,1
2010-09-27,78.46309403437816,False,68.57429718875501,False,1.0,False,6.597617908157275,False,87.0,False,70.20408163265306,False,110,False,,False,2.0,False,1.0,False,0,0,0,0
2010-09-28,80.99089989888778,False,77.40963855421687,False,2.0,False,28.723428236328843,False,89.0,False,73.16326530612245,False,223,True,,False,2.0,False,1.0,False,0,1,0,1
2010-09-29,80.788675429727,False,73.69477911646585,False,2.0,False,18.397378925733904,False,87.0,False,73.46938775510205,False,142,False,,False,2.0,False,0.0,False,0,0,0,0
2010-09-30,82.03834510595358,False,69.6088264794383,False,2.0,False,11.326619870546565,False,87.0,False,73.65208545269583,False,117,False,,False,2.0,False,0.0,False,0,0,0,0
2010-10-01,83.3164812942366,False,71.78714859437751,False,1.0,False,25.37448777900866,False,88.0,False,74.18367346938776,False,181,True,,False,2.0,False,0.0,False,0,1,0,1
2010-10-04,80.0,False,56.024096385542165,False,0.0,False,-8.791457598151297,False,85.0,False,71.53061224489797,False,53,False,,False,1.0,False,0.0,False,0,0,0,0
2010-10-05,85.45454545454545,False,87.04819277108435,False,1.0,False,34.09061639236769,False,92.0,False,76.75840978593273,False,334,True,,False,2.0,False,0.0,False,0,1,0,1
2010-10-06,84.64646464646465,False,79.11646586345381,False,0.0,False,21.184336572299586,False,87.0,False,76.12244897959184,False,208,True,,False,2.0,False,0.0,False,0,1,0,1
2010-10-07,84.24242424242424,False,72.99196787148594,False,-1.0,False,6.093545643279853,False,86.0,False,76.0204081632653,False,117,False,,False,2.0,False,0.0,False,0,0,0,0
2010-10-08,86.56565656565657,False,78.5140562248996,False,-1.0,False,28.210451670751596,False,90.0,False,77.85714285714286,False,290,True,,False,2.0,False,0.0,False,0,1,0,1
2010-10-11,86.96969696969697,False,77.00803212851406,False,-1.0,False,23.27935406588618,False,92.0,False,77.44897959183673,False,214,True,,False,2.0,False,0.0,False,0,1,0,1
2010-10-12,88.06875631951466,False,77.10843373493977,False,0.0,False,25.446868843396814,False,92.0,False,78.77551020408163,False,208,True,,False,2.0,False,0.0,False,0,1,0,1
2010-10-13,89.28210313447927,False,85.64257028112449,False,0.0,False,49.322859633951424,False,92.0,False,80.51020408163265,False,382,True,,False,2.0,False,0.0,False,0,1,0,1
2010-10-14,88.4732052578362,False,78.21285140562249,False,-1.0,False,22.790217461705865,False,92.0,False,78.57142857142857,False,158,False,,False,2.0,False,0.0,False,0,0,0,0
2010-10-15,87.05763397371082,False,73.89558232931726,False,0.0,False,14.090857317127373,False,92.0,False,78.6734693877551,False,154,False,0.8705,False,2.0,False,-1.0,False,0,0,0,0
2010-10-18,88.4732052578362,False,74.3975903614458,False,-1.0,False,26.432450106927135,False,90.0,False,79.59183673469387,False,250,True,0.8753,False,2.0,False,0.0,False,0,1,0,1
2010-10-19,85.54095045500506,False,37.24899598393574,False,0.0,False,-23.397650308328714,False,89.0,False,76.68024439918534,False,10,False,0.826,False,1.0,False,0.0,False,0,0,0,0
2010-10-20,86.65318503538928,False,63.05220883534136,False,1.0,False,11.064602088169181,False,90.0,False,78.71690427698574,False,158,False,0.8851,False,1.0,False,0.0,False,0,0,0,0
2010-10-21,86.24873609706775,False,57.42971887550201,False,1.0,False,4.774504876734042,False,90.0,False,78.61507128309573,False,141,False,0.9433,False,2.0,False,0.0,False,0,0,0,0
2010-10-22,87.34817813765183,False,62.34939759036144,False,1.0,False,11.672599236573333,False,91.0,False,79.00101936799184,False,163,False,0.8532,False,2.0,False,1.0,False,0,0,0,0
2010-10-25,88.56275303643724,False,66.66666666666666,False,2.0,False,22.61210691805306,False,93.0,False,80.32619775739042,False,228,True,0.888,False,2.0,False,1.0,False,0,1,0,1
2010-10-26,87.14574898785426,False,60.34136546184739,False,2.0,False,8.852325451127967,False,92.0,False,79.81651376146789,False,129,False,0.994,True,2.0,False,1.0,False,0,1,0,1
2010-10-27,86.03238866396761,False,48.795180722891565,False,2.0,False,-15.50654933034864,False,92.0,False,79.6938775510204,False,81,False,0.8748,False,1.0,False,1.0,False,0,0,0,0
2010-10-28,84.6309403437816,False,51.204819277108435,False,2.0,False,-15.005854521859398,False,91.0,False,79.89795918367348,False,106,False,,False,2.0,False,1.0,False,0,0,0,0
2010-10-29,85.33872598584429,False,56.726907630522085,False,2.0,False,-6.252731187991799,False,89.0,False,79.59183673469387,False,145,False,,False,1.0,False,1.0,False,0,0,0,0
2010-11-01,84.6309403437816,False,58.53413654618473,False,2.0,False,-8.88754708159503,False,91.0,False,78.9795918367347,False,113,False,,False,1.0,False,1.0,False,0,0,0,0
2010-11-02,87.5506072874494,False,71.08433734939759,False,2.0,False,20.754123064782164,False,93.0,False,81.0204081632653,False,262,True,,False,2.0,False,1.0,False,0,1,0,1
2010-11-03,88.1578947368421,False,72.79116465863453,False,2.0,False,18.64398042461076,False,93.0,False,80.89887640449437,False,201,True,,False,2.0,False,2.0,True,0,2,0,2
2010-11-04,92.11324570273003,False,85.04016064257029,False,2.0,False,49.446588565141155,False,92.0,False,85.08682328907048,False,457,True,,False,2.0,False,2.0,True,0,2,0,2
2010-11-05,92.3154701718908,False,84.43775100401606,False,2.0,False,47.08558558246895,False,90.0,False,86.0061287027579,False,354,True,,False,2.0,False,2.0,True,0,2,0,2
2010-11-08,92.01213346814964,False,81.12449799196787,False,2.0,False,27.831500104371884,False,91.0,False,86.10827374872318,False,202,True,,False,2.0,False,2.0,True,0,2,0,2
2010-11-09,89.98988877654196,False,64.45783132530121,False,2.0,False,-10.36990047992299,False,90.0,False,83.74233128834356,False,69,False,,False,2.0,False,2.0,True,0,1,0,1
2010-11-10,90.49544994944388,False,70.38152610441767,False,1.0,False,5.069751522904511,False,91.0,False,84.38775510204081,False,133,False,,False,2.0,False,2.0,True,0,1,0,1
2010-11-11,88.67542972699697,False,59.63855421686747,False,1.0,False,-10.604694772292504,False,87.0,False,83.52098259979529,False,118,False,,False,2.0,False,2.0,True,0,1,0,1
2010-11-12,85.13650151668351,False,32.329317269076306,False,1.0,False,-53.253322880824484,False,83.0,False,80.47034764826176,False,1,False,0.8647,False,0.0,True,2.0,True,0,2,0,2
2010-11-15,85.52631578947368,False,30.020080321285143,False,2.0,False,-48.50163329921521,False,81.0,False,80.55271238485159,False,12,False,0.9467,False,1.0,False,1.0,False,0,0,0,0
2010-11-16,79.04858299595142,False,9.738955823293173,False,1.0,False,-89.2464305404432,False,66.0,False,76.35619242579324,False,-31,False,1.0214,False,0.0,True,1.0,False,0,1,0,1
2010-11-17,79.65587044534414,False,14.457831325301203,False,1.0,False,-68.28700002899092,False,67.0,False,76.53688524590164,False,0,False,1.0336,False,0.0,True,1.0,False,0,1,0,1
2010-11-18,82.99595141700405,False,39.75903614457831,False,2.0,False,-22.02525194155426,False,79.0,False,78.5860655737705,False,70,False,1.028,False,2.0,False,1.0,False,0,0,0,0
2010-11-19,83.19838056680162,False,49.29718875502008,False,2.0,False,-12.211331067088146,False,79.0,False,80.02049180327869,False,83,False,0.9584,False,2.0,False,1.0,False,0,0,0,0
2010-11-22,82.6923076923077,False,55.12048192771084,False,1.0,False,-8.759372064084175,False,79.0,False,79.50819672131148,False,111,False,1.026,False,2.0,False,1.0,False,0,0,0,0
2010-11-23,77.63157894736842,False,29.21686746987952,False,-1.0,False,-51.014150256195364,False,64.0,False,76.74180327868852,False,-17,False,1.0396,False,1.0,False,1.0,False,0,0,0,0
2010-11-24,81.78137651821862,False,66.96787148594377,False,-1.0,False,-5.186914859169448,False,72.0,False,79.71311475409836,False,129,False,1.1272,False,2.0,False,1.0,False,0,0,0,0
2010-11-26,79.65587044534414,False,57.42971887550201,False,-1.0,False,-37.028694020416445,False,68.0,False,78.60798362333674,False,13,False,0.9187,False,0.0,True,1.0,False,0,1,0,1
2010-11-29,79.35222672064778,False,52.81124497991968,False,0.0,False,-45.96827173318054,False,69.0,False,76.94672131147541,False,14,False,1.3051,True,1.0,False,1.0,False,0,1,0,1
2010-11-30,75.91093117408907,False,42.168674698795186,False,0.0,False,-61.88176931892795,False,63.0,False,75.81967213114754,False,11,False,0.9908,False,1.0,False,1.0,False,0,0,0,0
2010-12-01,82.6923076923077,False,75.40160642570282,False,1.0,False,-13.428400908147346,False,77.0,False,80.22540983606558,False,181,True,1.25,True,2.0,False,1.0,False,0,2,0,2
2010-12-02,86.1336032388664,False,85.14056224899599,False,2.0,False,20.56637108761082,False,81.0,False,83.60655737704919,False,276,True,0.906,False,2.0,False,2.0,True,0,2,0,2
2010-12-03,87.36097067745197,False,86.74698795180723,False,1.0,False,29.879069288545992,False,83.0,False,85.34836065573771,False,233,True,0.9295,False,2.0,False,2.0,True,0,2,0,2
2010-12-06,86.14762386248736,False,83.43373493975903,False,1.0,False,21.242030903902844,False,82.0,False,85.24590163934425,False,174,True,0.9064,False,2.0,False,2.0,True,0,2,0,2
2010-12-07,85.43983822042466,False,81.82730923694778,False,2.0,False,16.95115293051343,False,83.0,False,84.93852459016394,False,158,False,0.9725,False,2.0,False,2.0,True,0,1,0,1
2010-12-08,86.46464646464646,False,75.70281124497991,False,2.0,False,5.99769649861291,False,84.0,False,85.87512794268169,False,118,False,,False,2.0,False,2.0,True,0,1,0,1
2010-12-09,85.49848942598187,False,75.17517517517518,False,2.0,False,12.902502766844904,False,81.0,False,86.22448979591837,False,150,False,,False,2.0,False,2.0,True,0,1,0,1
2010-12-10,87.02213279678068,False,79.87987987987988,False,2.0,False,32.34159961234904,False,82.0,False,87.46177370030581,False,248,True,,False,2.0,False,2.0,True,0,2,0,2
2010-12-13,87.62575452716298,False,72.97297297297297,False,2.0,False,25.600319417193333,False,80.0,False,87.46177370030581,False,172,False,,False,2.0,False,2.0,True,0,1,0,1
2010-12-14,87.42454728370221,False,67.66766766766766,False,2.0,False,18.558523253249234,False,79.0,False,88.16326530612245,False,147,False,,False,2.0,False,2.0,True,0,1,0,1
2010-12-15,85.2112676056338,False,50.95095095095095,False,2.0,False,-10.205005083189214,False,73.0,False,85.81632653061224,False,73,False,,False,2.0,False,2.0,True,0,1,0,1
2010-12-16,86.21730382293762,False,62.262262262262254,False,2.0,False,12.453203214571857,False,77.0,False,87.05402650356778,False,185,True,,False,2.0,False,2.0,True,0,2,0,2
2010-12-17,85.78629032258065,False,61.96196196196196,False,2.0,False,14.11370529308472,False,79.0,False,87.23186925434116,False,180,True,0.8601,False,0.0,True,2.0,True,0,3,0,3
2010-12-20,86.88193743693239,False,66.56656656656656,False,2.0,False,16.06286604374779,False,78.0,False,87.42331288343557,False,161,False,0.8659,False,2.0,False,2.0,True,0,1,0,1
2010-12-21,88.29465186680122,False,76.37637637637637,False,2.0,False,36.299084155345966,False,80.0,False,89.2638036809816,False,249,True,0.8933,False,2.0,False,2.0,True,0,2,0,2
2010-12-22,89.80827447023209,False,76.57657657657657,False,2.0,False,38.6195552199857,False,82.0,False,89.47906026557712,True,214,True,0.762,False,2.0,False,2.0,True,0,3,0,3
2010-12-23,89.10191725529768,False,71.57157157157157,False,2.0,False,17.460460204152724,False,80.0,False,89.28571428571429,True,91,False,0.8394,False,2.0,False,2.0,True,0,2,0,2
2010-12-27,89.00100908173562,False,70.17017017017017,False,2.0,False,13.432131664594763,False,83.0,False,88.87755102040816,True,119,False,0.8732,False,2.0,False,2.0,True,0,2,0,2
2010-12-28,89.21370967741935,False,68.46846846846847,False,2.0,False,5.320750104949738,False,80.0,False,88.57142857142857,True,95,False,0.8885,False,2.0,False,2.0,True,0,2,0,2
2010-12-29,90.32258064516128,False,73.07307307307308,False,2.0,False,13.258915120928506,False,83.0,False,89.38775510204081,True,129,False,0.7612,False,2.0,False,2.0,True,0,2,0,2
2010-12-30,90.31281533804238,False,65.36536536536536,False,2.0,False,1.9297516339857026,False,81.0,False,89.1726251276813,True,81,False,,False,2.0,False,2.0,True,0,2,0,2
2010-12-31,91.11111111111111,False,58.55855855855856,False,2.0,False,-8.96633190552032,False,81.0,False,90.40816326530611,True,63,False,,False,2.0,False,2.0,True,0,2,0,2
2011-01-03,92.21435793731041,False,80.32128514056225,False,2.0,False,18.76234832772964,False,87.0,False,91.41104294478528,True,257,True,,False,2.0,False,2.0,True,0,3,0,3
2011-01-04,90.49544994944388,False,58.53413654618473,False,2.0,False,-9.073441814480297,False,84.0,False,90.59304703476482,True,93,False,,False,2.0,False,2.0,True,0,2,0,2
2011-01-05,90.29322548028311,False,60.34136546184739,False,2.0,False,2.8723248230026,False,88.0,False,91.30879345603272,True,169,False,,False,2.0,False,2.0,True,0,2,0,2
2011-01-06,89.48432760364004,False,53.21285140562249,False,2.0,False,-13.428406326064533,False,87.0,False,91.71779141104295,True,118,False,,False,2.0,False,2.0,True,0,2,0,2
